Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct
39076,14298.0,M,Chicago,41.0,29002.0,2019-05-27,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.0,Used,0.1,5/27/2019,1000.0,1976.31,5,ELEC20,20.0
39105,12476.0,M,Chicago,14.0,28305.0,2019-05-18,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,3.0,3.99,24.49,Clicked,0.1,5/18/2019,2500.0,2805.79,5,OFF20,20.0
39170,16726.0,F,California,19.0,28145.0,2019-05-16,GGOEGFKA022299,Keyboard DOT Sticker,Office,1.0,1.2,6.0,Clicked,0.1,5/16/2019,2500.0,1605.63,5,OFF20,20.0
39223,16565.0,F,Chicago,2.0,26956.0,2019-05-01,GGOEGOAC016199,Executive Twist Ballpoint Pen,Office,2.0,7.99,12.91,Used,0.1,5/1/2019,3000.0,1108.88,5,OFF20,20.0
39299,14680.0,F,California,37.0,29140.0,2019-05-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3.0,1.59,13.35,Used,0.1,5/30/2019,500.0,1262.38,5,OFF20,20.0
39314,16531.0,M,New Jersey,28.0,29141.0,2019-05-30,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,5.0,3.99,6.0,Used,0.1,5/30/2019,500.0,1262.38,5,OFF20,20.0
39315,17404.0,F,New Jersey,11.0,29143.0,2019-05-30,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,20.0,3.19,18.36,Not Used,0.1,5/30/2019,500.0,1262.38,5,OFF20,20.0
39365,13267.0,M,California,46.0,28780.0,2019-05-24,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.39,6.0,Clicked,0.1,5/24/2019,1000.0,670.51,5,OFF20,20.0
39368,15713.0,M,California,3.0,28757.0,2019-05-24,GGOEGOAB015899,Rainbow Stylus Pen,Office,8.0,1.5,50.0,Clicked,0.1,5/24/2019,1000.0,670.51,5,OFF20,20.0
39417,13209.0,F,California,18.0,27923.0,2019-05-12,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,2.0,4.19,6.0,Used,0.1,5/12/2019,3000.0,2113.63,5,OFF20,20.0
39478,17969.0,F,California,11.0,28430.0,2019-05-19,GGOEGOAB021499,Metal Texture Roller Pen,Office,1.0,16.23,6.0,Used,0.1,5/19/2019,2500.0,2331.31,5,OFF20,20.0
39525,16393.0,F,Chicago,20.0,27265.0,2019-05-04,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.99,6.0,Used,0.1,5/4/2019,3000.0,2407.55,5,OFF20,20.0
39535,17211.0,F,Chicago,29.0,27358.0,2019-05-05,GGOEGBMC056599,Waterproof Gear Bag,Office,1.0,79.99,12.99,Not Used,0.1,5/5/2019,3000.0,1177.76,5,OFF20,20.0
39567,16927.0,F,Chicago,45.0,28020.0,2019-05-15,GGOEGOAB015899,Rainbow Stylus Pen,Office,8.0,1.5,6.0,Used,0.1,5/15/2019,2500.0,682.42,5,OFF20,20.0
39608,17677.0,M,New York,3.0,28693.0,2019-05-23,GGOEGFKQ020799,Google Doodle Decal,Office,1.0,2.99,6.0,Clicked,0.1,5/23/2019,1000.0,1196.03,5,OFF20,20.0
39621,17975.0,M,Chicago,6.0,28713.0,2019-05-23,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,2.0,1.99,6.0,Clicked,0.1,5/23/2019,1000.0,1196.03,5,OFF20,20.0
39629,15468.0,F,Chicago,23.0,28693.0,2019-05-23,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1.0,2.99,6.0,Used,0.1,5/23/2019,1000.0,1196.03,5,OFF20,20.0
39631,12434.0,F,Chicago,32.0,28715.0,2019-05-23,GGOEGOAB021699,Google Ballpoint Pen Black,Office,8.0,1.59,6.0,Used,0.1,5/23/2019,1000.0,1196.03,5,OFF20,20.0
39649,12875.0,F,New Jersey,24.0,27416.0,2019-05-06,GGOEGFKA022299,Keyboard DOT Sticker,Office,1.0,1.2,6.0,Not Used,0.1,5/6/2019,3000.0,2100.89,5,OFF20,20.0
39748,15640.0,F,California,30.0,28281.0,2019-05-17,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,10.0,4.99,6.0,Not Used,0.1,5/17/2019,2500.0,3052.49,5,OFF20,20.0
39758,17524.0,F,California,4.0,28281.0,2019-05-17,GGOEGGOA017399,Maze Pen,Office,40.0,0.99,6.0,Clicked,0.1,5/17/2019,2500.0,3052.49,5,OFF20,20.0
39759,18144.0,F,California,26.0,29048.0,2019-05-28,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,1.0,3.99,6.0,Clicked,0.1,5/28/2019,500.0,465.4,5,OFF20,20.0
39897,17338.0,F,New Jersey,40.0,28106.0,2019-05-16,GGOEYAEJ029513,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,1.0,13.29,20.0,Used,0.18,5/16/2019,2500.0,1605.63,5,SALE20,20.0
40104,12748.0,F,Chicago,28.0,28538.0,2019-05-21,GGOEGAAB010517,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,12.99,Not Used,0.18,5/21/2019,1000.0,882.98,5,SALE20,20.0
40120,13211.0,F,Chicago,33.0,28538.0,2019-05-21,GGOEGAEJ031313,Google Tri-blend Hoodie Grey,Apparel,1.0,31.99,12.99,Used,0.18,5/21/2019,1000.0,882.98,5,SALE20,20.0
40189,16191.0,M,Chicago,19.0,28946.0,2019-05-26,GGOEGAAC032116,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,1.0,18.99,6.0,Clicked,0.18,5/26/2019,1000.0,2752.13,5,SALE20,20.0
40245,14415.0,M,New Jersey,47.0,29075.0,2019-05-29,GGOEGAYQ068925,Google Youth Girl Hoodie,Apparel,1.0,30.79,6.0,Clicked,0.18,5/29/2019,500.0,670.64,5,SALE20,20.0
40384,17819.0,M,Chicago,13.0,27547.0,2019-05-08,GGOEAAAB034914,Android BTTF Moonshot Graphic Tee,Apparel,1.0,15.99,6.0,Used,0.18,5/8/2019,3000.0,869.25,5,SALE20,20.0
40453,14829.0,M,California,15.0,28762.0,2019-05-24,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1.0,15.99,6.0,Clicked,0.18,5/24/2019,1000.0,670.51,5,SALE20,20.0
40478,14907.0,M,Chicago,46.0,28778.0,2019-05-24,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,11.89,6.0,Used,0.18,5/24/2019,1000.0,670.51,5,SALE20,20.0
40479,13078.0,F,California,28.0,28762.0,2019-05-24,GGOEAAAB081013,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1.0,15.99,6.0,Clicked,0.18,5/24/2019,1000.0,670.51,5,SALE20,20.0
40483,15181.0,F,New Jersey,20.0,28841.0,2019-05-24,GGOEAAAB081014,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1.0,19.99,6.0,Clicked,0.18,5/24/2019,1000.0,670.51,5,SALE20,20.0
40514,17194.0,F,New Jersey,19.0,28841.0,2019-05-24,GGOEAAAC080914,Android Lifted Men's Short Sleeve Tee Blue,Apparel,1.0,19.99,6.0,Used,0.18,5/24/2019,1000.0,670.51,5,SALE20,20.0
40570,13225.0,F,New York,50.0,27902.0,2019-05-12,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,16.99,6.0,Not Used,0.18,5/12/2019,3000.0,2113.63,5,SALE20,20.0
40639,17912.0,M,New Jersey,7.0,27029.0,2019-05-02,GGOEGAEB084516,BLM Sweatshirt,Apparel,1.0,33.59,6.0,Clicked,0.18,5/2/2019,3000.0,732.47,5,SALE20,20.0
40713,15179.0,F,Chicago,19.0,27049.0,2019-05-02,GGOEGAAJ032614,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.19,6.0,Clicked,0.18,5/2/2019,3000.0,732.47,5,SALE20,20.0
40812,12747.0,F,Chicago,9.0,27950.0,2019-05-13,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Not Used,0.18,5/13/2019,3000.0,2697.6,5,SALE20,20.0
40828,15881.0,M,New York,34.0,27944.0,2019-05-13,GGOEGADB056616,Men's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.0,Not Used,0.18,5/13/2019,3000.0,2697.6,5,SALE20,20.0
40947,16779.0,M,Washington DC,11.0,27237.0,2019-05-04,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,13.29,6.0,Clicked,0.18,5/4/2019,3000.0,2407.55,5,SALE20,20.0
40948,16923.0,F,New York,23.0,27235.0,2019-05-04,GGOEGAER035515,Google Men's Vintage Tank,Apparel,1.0,11.75,6.0,Used,0.18,5/4/2019,3000.0,2407.55,5,SALE20,20.0
41001,15224.0,F,Chicago,28.0,27265.0,2019-05-04,GGOEYHPB072210,YouTube Twill Cap,Apparel,1.0,10.99,6.0,Used,0.18,5/4/2019,3000.0,2407.55,5,SALE20,20.0
41097,16701.0,F,Washington DC,14.0,28020.0,2019-05-15,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1.0,13.29,6.0,Used,0.18,5/15/2019,2500.0,682.42,5,SALE20,20.0
41149,16143.0,F,California,9.0,28597.0,2019-05-22,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,15.99,6.0,Clicked,0.18,5/22/2019,1000.0,979.08,5,SALE20,20.0
41150,16422.0,F,California,35.0,28606.0,2019-05-22,GGOEYAYR068656,YouTube Youth Short Sleeve Tee Red,Apparel,1.0,18.99,19.99,Clicked,0.18,5/22/2019,1000.0,979.08,5,SALE20,20.0
41151,14176.0,F,New York,13.0,28590.0,2019-05-22,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2.0,13.59,6.0,Used,0.18,5/22/2019,1000.0,979.08,5,SALE20,20.0
41152,13329.0,M,Chicago,2.0,28605.0,2019-05-22,GGOEYAAQ031715,YouTube Men's Short Sleeve Hero Tee White,Apparel,1.0,13.59,6.0,Clicked,0.18,5/22/2019,1000.0,979.08,5,SALE20,20.0
41153,14032.0,M,New York,50.0,28599.0,2019-05-22,GGOEGAPB058214,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,59.99,6.0,Used,0.18,5/22/2019,1000.0,979.08,5,SALE20,20.0
41154,16558.0,M,California,35.0,28593.0,2019-05-22,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,19.99,30.0,Clicked,0.18,5/22/2019,1000.0,979.08,5,SALE20,20.0
41210,15602.0,F,New Jersey,10.0,28713.0,2019-05-23,GGOEGAAL059014,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel,1.0,15.39,6.0,Used,0.18,5/23/2019,1000.0,1196.03,5,SALE20,20.0
41228,16570.0,M,New York,15.0,28694.0,2019-05-23,GGOEGAAB058914,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1.0,12.31,6.0,Not Used,0.18,5/23/2019,1000.0,1196.03,5,SALE20,20.0
41247,16810.0,F,New York,12.0,28715.0,2019-05-23,GGOEYAQB073214,YouTube Women's Fleece Hoodie Black,Apparel,1.0,31.35,6.0,Used,0.18,5/23/2019,1000.0,1196.03,5,SALE20,20.0
41262,16393.0,F,Chicago,20.0,27383.0,2019-05-06,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,1.0,10.63,6.0,Not Used,0.18,5/6/2019,3000.0,2100.89,5,SALE20,20.0
41709,16210.0,M,New York,49.0,27875.0,2019-05-12,GGOEGBJC019999,Collapsible Shopping Bag,Bags,2.0,4.99,6.0,Used,0.18,5/12/2019,3000.0,2113.63,5,AIO20,20.0
41756,15093.0,M,California,46.0,28612.0,2019-05-22,GGOEGBCR024399,Google Lunch Bag,Bags,2.0,11.19,6.0,Clicked,0.18,5/22/2019,1000.0,979.08,5,AIO20,20.0
41768,15808.0,F,California,6.0,28471.0,2019-05-20,GGOEGBRJ037399,Google Rucksack,Bags,1.0,69.99,6.0,Clicked,0.18,5/20/2019,2500.0,2298.34,5,AIO20,20.0
41880,15694.0,F,New York,41.0,28571.0,2019-05-21,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,12.0,1.99,6.0,Used,0.18,5/21/2019,1000.0,882.98,5,EXTRA20,20.0
41940,16722.0,F,New Jersey,45.0,28757.0,2019-05-24,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,1.0,2.99,50.0,Used,0.18,5/24/2019,1000.0,670.51,5,EXTRA20,20.0
41941,16782.0,F,New York,45.0,28760.0,2019-05-24,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,3.0,10.39,6.0,Clicked,0.18,5/24/2019,1000.0,670.51,5,EXTRA20,20.0
41942,13599.0,F,California,46.0,28757.0,2019-05-24,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1.0,12.99,50.0,Not Used,0.18,5/24/2019,1000.0,670.51,5,EXTRA20,20.0
42034,17526.0,M,California,22.0,28713.0,2019-05-23,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,24.99,6.0,Clicked,0.18,5/23/2019,1000.0,1196.03,5,EXTRA20,20.0
42035,18141.0,M,California,28.0,28712.0,2019-05-23,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,2.0,15.19,6.0,Clicked,0.18,5/23/2019,1000.0,1196.03,5,EXTRA20,20.0
42123,17739.0,F,California,7.0,29311.0,2019-05-31,GGOEGHGC019799,Google Sunglasses,Lifestyle,25.0,2.8,16.86,Clicked,0.18,5/31/2019,500.0,1010.3,5,EXTRA20,20.0
42246,13715.0,M,California,23.0,27943.0,2019-05-13,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,3.0,1.5,6.0,Not Used,0.18,5/13/2019,3000.0,2697.6,5,EXTRA20,20.0
42477,16955.0,F,New York,15.0,28715.0,2019-05-23,GGOEGOCB078299,Google Leather Journal-Black,Notebooks & Journals,1.0,18.47,6.0,Clicked,0.05,5/23/2019,1000.0,1196.03,5,NJ20,20.0
42480,13078.0,F,California,28.0,28715.0,2019-05-23,GGOEGOCC077999,Google Spiral Journal with Pen,Notebooks & Journals,5.0,7.99,6.0,Used,0.05,5/23/2019,1000.0,1196.03,5,NJ20,20.0
42559,17722.0,F,Chicago,12.0,28761.0,2019-05-24,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1.0,6.99,6.0,Clicked,0.18,5/24/2019,1000.0,670.51,5,WEMP20,20.0
42594,14608.0,F,California,48.0,27753.0,2019-05-11,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1.0,5.59,6.0,Clicked,0.18,5/11/2019,3000.0,1801.66,5,WEMP20,20.0
42642,15356.0,F,California,32.0,28757.0,2019-05-24,GGOEADHH055999,22 oz Android Bottle,Bottles,1.0,2.99,50.0,Used,0.05,5/24/2019,1000.0,670.51,5,BT20,20.0
42651,15311.0,F,Chicago,40.0,32260.0,2019-07-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42655,14606.0,F,Chicago,33.0,32215.0,2019-07-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42657,12471.0,F,California,11.0,32308.0,2019-07-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Clicked,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42663,14083.0,M,Chicago,41.0,32250.0,2019-07-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42667,15867.0,M,New York,11.0,32268.0,2019-07-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42687,14051.0,M,Chicago,6.0,32242.0,2019-07-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42689,14062.0,F,California,18.0,32224.0,2019-07-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42692,17230.0,M,California,29.0,32234.0,2019-07-10,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42699,18097.0,F,New York,6.0,32220.0,2019-07-10,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.0,Used,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42702,15460.0,F,New York,4.0,32315.0,2019-07-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,119.0,6.0,Used,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0
42705,15311.0,F,Chicago,40.0,32741.0,2019-07-15,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,Used,0.1,7/15/2019,2500.0,1616.22,7,ELEC10,10.0
42710,14911.0,F,California,34.0,32751.0,2019-07-15,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,4.0,119.0,6.0,Clicked,0.1,7/15/2019,2500.0,1616.22,7,ELEC10,10.0
42712,15856.0,M,Chicago,4.0,32758.0,2019-07-15,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3.0,149.0,6.0,Used,0.1,7/15/2019,2500.0,1616.22,7,ELEC10,10.0
42717,18116.0,F,Chicago,38.0,32763.0,2019-07-15,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,6.0,Clicked,0.1,7/15/2019,2500.0,1616.22,7,ELEC10,10.0
42732,13304.0,M,California,12.0,32738.0,2019-07-15,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,6.0,Used,0.1,7/15/2019,2500.0,1616.22,7,ELEC10,10.0
42734,15311.0,F,Chicago,40.0,33286.0,2019-07-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,149.0,12.99,Not Used,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42747,12921.0,M,New York,49.0,33265.0,2019-07-20,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.48,Used,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42753,13798.0,M,California,37.0,33234.0,2019-07-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Used,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42755,12395.0,F,New Jersey,10.0,33278.0,2019-07-20,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42756,14189.0,F,New York,7.0,33252.0,2019-07-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Used,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42764,16719.0,F,New York,40.0,33319.0,2019-07-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42768,15002.0,M,Chicago,41.0,33241.0,2019-07-20,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42772,16145.0,F,California,9.0,33225.0,2019-07-20,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5.0,79.0,6.0,Clicked,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42776,15841.0,M,New York,6.0,33279.0,2019-07-20,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42777,16112.0,F,Chicago,16.0,33316.0,2019-07-20,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,119.0,12.99,Used,0.1,7/20/2019,2000.0,2097.22,7,ELEC10,10.0
42778,14527.0,M,California,43.0,32102.0,2019-07-07,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42782,14911.0,F,California,34.0,32033.0,2019-07-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,5.0,149.0,6.0,Not Used,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42789,16143.0,F,California,9.0,32073.0,2019-07-07,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3.0,149.0,6.0,Used,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42791,15078.0,F,New York,6.0,32026.0,2019-07-07,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,79.0,6.0,Used,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42794,14733.0,M,New York,30.0,32114.0,2019-07-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42798,16713.0,M,Chicago,5.0,32032.0,2019-07-07,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42810,14298.0,M,Chicago,41.0,32075.0,2019-07-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Not Used,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42817,15312.0,F,Chicago,47.0,32070.0,2019-07-07,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,12.99,Clicked,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42818,13027.0,F,New York,15.0,32048.0,2019-07-07,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,7/7/2019,2000.0,2249.45,7,ELEC10,10.0
42819,14527.0,M,California,43.0,33378.0,2019-07-21,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4.0,79.0,6.0,Clicked,0.1,7/21/2019,2000.0,1253.24,7,ELEC10,10.0
42823,17511.0,F,Chicago,25.0,33408.0,2019-07-21,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/21/2019,2000.0,1253.24,7,ELEC10,10.0
42824,13715.0,M,California,23.0,33354.0,2019-07-21,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,Used,0.1,7/21/2019,2000.0,1253.24,7,ELEC10,10.0
42831,13089.0,F,New Jersey,25.0,33326.0,2019-07-21,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,7/21/2019,2000.0,1253.24,7,ELEC10,10.0
42840,16353.0,M,Washington DC,6.0,33405.0,2019-07-21,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/21/2019,2000.0,1253.24,7,ELEC10,10.0
42841,16719.0,F,New York,40.0,33322.0,2019-07-21,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/21/2019,2000.0,1253.24,7,ELEC10,10.0
42842,15661.0,F,California,24.0,33405.0,2019-07-21,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,119.0,6.0,Used,0.1,7/21/2019,2000.0,1253.24,7,ELEC10,10.0
42843,17511.0,F,Chicago,25.0,33412.0,2019-07-22,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Used,0.1,7/22/2019,2000.0,2521.31,7,ELEC10,10.0
42845,16033.0,F,Chicago,48.0,33434.0,2019-07-22,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,7/22/2019,2000.0,2521.31,7,ELEC10,10.0
42856,12681.0,M,Chicago,27.0,33417.0,2019-07-22,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,119.0,19.99,Not Used,0.1,7/22/2019,2000.0,2521.31,7,ELEC10,10.0
42860,14739.0,F,New York,27.0,33456.0,2019-07-22,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,7/22/2019,2000.0,2521.31,7,ELEC10,10.0
42862,13199.0,M,California,47.0,33454.0,2019-07-22,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Used,0.1,7/22/2019,2000.0,2521.31,7,ELEC10,10.0
42864,13408.0,M,Chicago,30.0,34138.0,2019-07-31,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,7/31/2019,1500.0,985.28,7,ELEC10,10.0
42865,18041.0,M,Washington DC,30.0,34129.0,2019-07-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,7/31/2019,1500.0,985.28,7,ELEC10,10.0
42866,12971.0,F,Washington DC,43.0,34148.0,2019-07-31,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,7/31/2019,1500.0,985.28,7,ELEC10,10.0
42867,13081.0,F,New York,5.0,34196.0,2019-07-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/31/2019,1500.0,985.28,7,ELEC10,10.0
42898,14505.0,F,California,8.0,34149.0,2019-07-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,7/31/2019,1500.0,985.28,7,ELEC10,10.0
42910,13656.0,M,Chicago,44.0,34141.0,2019-07-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,7/31/2019,1500.0,985.28,7,ELEC10,10.0
